MO	DA	YEAR	TMAX	TMIN	SOL	PRCP	RH	WIND
02	04	2006	7.8	-1.5	94.9	5.6	66.4	6.0
02	05	2006	11.2	-2.6	153.9	0.0	27.0	2.4
02	06	2006	12.9	-0.7	189.8	0.0	27.9	4.2
02	07	2006	13.8	3.2	81.0	4.1	60.4	5.8
02	08	2006	15.0	4.2	92.6	17.7	62.5	6.0
02	09	2006	11.7	-2.5	78.7	3.4	64.4	6.2
02	10	2006	9.5	-2.3	192.1	0.0	37.7	3.1
02	11	2006	15.2	-0.1	204.9	0.0	19.1	2.0
02	12	2006	11.9	0.3	163.2	0.0	28.4	3.3
02	13	2006	13.8	0.5	131.9	0.0	31.5	3.2
02	14	2006	10.3	0.0	82.2	1.7	68.0	4.6
02	15	2006	11.3	1.2	93.7	10.6	57.9	5.5
02	16	2006	6.3	-3.6	101.9	3.4	39.0	5.4
02	17	2006	3.2	-5.3	110.0	1.7	36.3	4.6
02	18	2006	9.0	-4.5	142.4	0.0	27.6	2.3
02	19	2006	10.9	-2.5	188.7	0.0	28.9	2.4
02	20	2006	9.6	-1.1	155.1	0.0	29.1	2.8
02	21	2006	12.0	0.2	147.0	0.0	32.5	3.6
02	22	2006	6.2	0.2	81.0	0.0	56.3	4.4
02	23	2006	10.7	-0.6	153.9	0.0	38.8	3.8
02	24	2006	14.4	-0.9	231.5	0.0	27.2	0.8
02	25	2006	15.9	1.1	238.4	0.0	21.4	4.5
02	26	2006	17.4	1.6	153.9	0.0	39.1	3.7
02	27	2006	14.0	3.2	76.4	1.2	52.7	4.2
02	28	2006	17.1	2.9	184.0	6.1	37.9	4.2
03	01	2006	18.4	3.5	175.9	0.0	22.8	5.2
03	02	2006	16.0	0.6	134.3	0.0	32.6	3.8
03	03	2006	16.2	-0.2	210.6	0.0	22.5	3.7
03	04	2006	14.4	-0.2	188.7	0.0	35.1	4.4
03	05	2006	15.7	-0.6	226.9	0.0	20.7	1.6
03	06	2006	17.2	1.2	195.6	0.0	23.3	2.2
03	07	2006	19.1	1.1	226.9	0.0	20.2	1.1
03	08	2006	20.2	3.3	206.0	0.0	18.4	3.9
03	09	2006	18.1	3.6	180.6	0.0	21.7	7.5
03	10	2006	12.7	-1.1	121.5	1.8	46.0	3.5
03	11	2006	13.9	-2.3	217.6	0.0	25.1	1.4
03	12	2006	17.9	-1.2	240.7	0.0	19.2	1.2
03	13	2006	20.0	0.4	251.2	0.0	18.1	1.7
03	14	2006	19.9	0.8	251.2	0.0	16.8	1.4
03	15	2006	19.3	3.0	209.5	0.0	27.3	3.2
03	16	2006	16.0	0.9	238.4	0.0	15.8	2.6
03	17	2006	17.0	0.3	237.3	0.0	15.8	2.4
03	18	2006	16.6	-0.3	233.8	0.0	21.6	2.2
03	19	2006	14.2	1.4	164.4	0.0	28.4	5.0
03	20	2006	14.8	-1.5	119.2	0.6	24.3	6.2
03	21	2006	16.1	-2.5	267.4	0.0	12.3	2.9
03	22	2006	16.0	0.3	163.2	0.6	29.5	3.2
03	23	2006	17.5	0.6	214.1	0.0	27.9	1.4
03	24	2006	19.8	-0.1	237.3	0.0	16.3	1.9
03	25	2006	23.5	4.3	259.3	0.0	17.8	2.2
03	26	2006	21.7	5.4	175.9	0.0	20.9	5.3
03	27	2006	17.6	7.4	170.1	9.3	39.1	4.8
03	28	2006	16.6	5.5	91.4	26.0	46.7	3.1
03	29	2006	13.2	3.6	115.7	5.6	47.2	4.0
03	30	2006	15.6	2.7	222.2	5.6	35.3	2.9
03	31	2006	19.1	1.6	290.5	0.0	20.9	2.7
04	01	2006	19.1	1.5	238.4	0.0	20.3	1.1
04	02	2006	19.1	4.4	170.1	3.3	18.9	3.8
04	03	2006	12.1	2.1	158.6	2.5	41.1	4.7
04	04	2006	13.3	0.9	215.3	2.2	29.9	4.2
04	05	2006	17.7	1.6	113.4	0.0	20.6	4.8
04	06	2006	15.1	3.0	187.5	12.2	35.8	2.6
04	07	2006	11.6	0.7	147.0	9.1	44.6	1.4
04	08	2006	17.1	0.0	287.0	0.0	24.9	1.7
04	09	2006	21.7	4.0	266.2	0.0	22.9	2.4
04	10	2006	22.4	4.7	261.6	0.0	21.3	3.7
04	11	2006	22.6	5.7	247.7	0.0	20.0	3.4
04	12	2006	15.1	4.3	129.6	2.5	47.0	1.8
04	13	2006	21.6	3.6	265.0	0.0	27.1	1.3
04	14	2006	22.8	5.8	283.6	0.0	23.0	2.3
04	15	2006	25.8	8.2	287.0	0.0	19.9	0.7
04	16	2006	25.4	9.9	258.1	0.0	18.5	1.5
04	17	2006	18.9	8.7	137.7	5.8	40.5	3.3
04	18	2006	16.7	5.3	104.2	0.0	35.3	4.1
04	19	2006	20.8	4.8	251.2	0.0	22.7	2.1
04	20	2006	23.1	5.9	303.2	0.0	21.0	1.5
04	21	2006	25.3	7.6	267.4	0.0	18.6	1.7
04	22	2006	24.7	8.3	208.3	0.0	18.7	4.0
04	23	2006	24.6	6.9	222.2	0.0	17.0	2.3
04	24	2006	24.1	8.8	188.7	6.1	17.0	2.9
04	25	2006	18.2	4.6	170.1	3.3	33.0	3.8
04	26	2006	11.4	3.1	209.5	2.3	66.5	2.1
04	27	2006	12.1	2.2	210.6	0.0	43.3	3.8
04	28	2006	16.9	2.2	273.1	0.5	27.5	4.3
04	29	2006	18.0	4.2	166.7	0.0	27.6	3.4
04	30	2006	22.7	5.5	287.0	0.0	22.1	3.4
05	01	2006	22.3	6.7	258.1	0.0	19.2	3.2
05	02	2006	20.9	6.5	147.0	0.5	23.4	3.0
05	03	2006	20.1	6.2	181.7	3.7	32.7	1.7
05	04	2006	21.7	8.1	180.6	5.5	31.0	1.4
05	05	2006	18.8	6.1	78.7	6.3	47.7	2.7
05	06	2006	24.0	5.3	268.5	0.0	22.7	1.6
05	07	2006	25.0	7.1	265.0	0.0	19.6	1.6
05	08	2006	26.0	7.7	296.3	0.9	19.4	1.8
05	09	2006	26.5	10.0	284.7	0.0	17.0	2.4
05	10	2006	26.0	7.9	181.7	4.3	21.8	2.4
05	11	2006	26.0	7.2	336.8	0.0	14.2	1.7
05	12	2006	27.0	8.2	300.9	0.0	18.3	0.6
05	13	2006	29.0	9.1	305.6	0.0	16.1	2.0
05	14	2006	27.3	8.6	298.6	0.0	12.6	2.2
05	15	2006	27.6	8.4	297.5	0.0	13.0	1.5
05	16	2006	28.3	8.0	307.9	0.0	13.0	0.7
05	17	2006	29.0	9.7	277.8	0.0	13.2	2.6
05	18	2006	27.4	7.2	273.1	0.0	15.9	4.2
05	19	2006	26.1	6.1	354.2	0.0	5.5	2.2
05	20	2006	27.6	7.2	312.5	0.0	5.4	0.8
05	21	2006	21.2	7.9	181.7	0.0	29.2	0.9
05	22	2006	27.0	8.2	311.3	0.6	13.8	0.7
05	23	2006	19.6	9.1	250.0	0.0	40.8	1.7
05	24	2006	18.2	7.4	267.4	0.0	49.3	3.2
05	25	2006	16.0	7.2	250.0	2.0	54.3	3.9
05	26	2006	24.9	7.8	309.0	0.0	25.5	1.9
05	27	2006	26.0	8.4	327.5	0.0	15.6	2.2
05	28	2006	27.3	10.2	302.1	0.0	17.9	3.4
05	29	2006	28.7	9.0	366.9	0.0	8.2	2.0
05	30	2006	30.9	9.3	334.5	0.0	12.0	2.5
05	31	2006	32.6	11.5	335.6	0.0	8.8	3.6
06	01	2006	32.4	11.9	320.6	0.0	10.4	4.2
06	02	2006	29.9	11.2	244.2	0.0	10.1	4.7
06	03	2006	28.8	11.9	288.2	0.0	13.6	4.3
06	04	2006	29.2	11.4	311.3	1.6	9.9	4.3
06	05	2006	30.1	10.8	326.4	0.0	10.0	3.7
06	06	2006	29.4	10.9	329.9	0.0	11.2	3.9
06	07	2006	30.4	10.9	329.9	0.0	12.5	3.5
06	08	2006	31.9	10.8	333.3	0.0	8.6	2.0
06	09	2006	30.1	10.1	334.5	0.0	5.0	2.8
06	10	2006	32.5	9.2	351.9	0.0	5.2	1.6
06	11	2006	34.6	12.5	322.9	0.0	6.9	2.5
06	12	2006	35.6	14.3	318.3	0.0	6.2	1.5
06	13	2006	35.2	15.0	317.1	0.0	5.8	3.9
06	14	2006	34.1	14.3	327.5	0.0	7.4	4.3
06	15	2006	35.3	14.5	320.6	0.0	6.1	3.7
06	16	2006	34.8	15.3	327.5	0.0	5.6	3.7
06	17	2006	36.2	14.6	309.0	0.0	5.3	1.6
06	18	2006	36.3	15.3	329.9	0.0	4.5	2.6
06	19	2006	36.1	14.5	318.3	0.0	3.9	2.3
06	20	2006	35.3	14.6	328.7	0.0	5.5	3.7
06	21	2006	36.4	13.5	321.8	0.0	4.8	2.5
06	22	2006	35.9	14.8	335.6	0.0	2.5	1.5
06	23	2006	35.9	14.3	331.0	0.0	4.3	1.3
06	24	2006	34.7	13.5	306.7	0.0	4.2	2.1
06	25	2006	35.6	12.2	324.1	0.0	4.0	1.3
06	26	2006	35.5	12.6	332.2	0.0	10.7	3.5
06	27	2006	37.5	14.8	328.7	0.0	5.7	2.2
06	28	2006	37.1	14.7	331.0	0.0	4.3	1.1
06	29	2006	35.9	13.2	329.9	0.0	5.8	1.4
06	30	2006	34.2	12.0	324.1	0.0	12.8	2.1
07	01	2006	35.0	14.0	313.7	0.0	9.8	2.5
07	02	2006	34.4	15.4	304.4	0.0	8.9	2.2
07	03	2006	34.2	15.6	291.7	0.0	12.5	2.1
07	04	2006	35.9	15.6	325.2	2.5	7.9	1.1
07	05	2006	37.6	16.0	324.1	0.0	8.6	2.9
07	06	2006	38.9	16.5	312.5	0.0	8.7	3.5
07	07	2006	39.9	19.2	312.5	0.0	6.6	2.6
07	08	2006	40.0	17.5	309.0	0.0	5.5	1.8
07	09	2006	39.5	16.5	314.8	0.0	4.3	1.2
07	10	2006	36.6	17.4	314.8	0.0	5.3	5.1
07	11	2006	35.3	16.8	310.2	0.0	8.4	5.4
07	12	2006	33.4	15.7	313.7	0.0	9.4	5.1
07	13	2006	36.4	16.2	310.2	0.0	8.1	4.2
07	14	2006	38.5	15.2	306.7	0.0	5.1	1.2
07	15	2006	36.8	15.5	310.2	0.0	5.5	2.5
07	16	2006	35.3	13.9	306.7	0.0	4.1	1.0
07	17	2006	34.2	13.0	309.0	0.0	10.2	4.9
07	18	2006	35.6	17.2	295.1	0.0	7.9	5.3
07	19	2006	37.0	18.3	283.6	0.0	5.8	4.9
07	20	2006	35.1	18.0	295.1	0.0	5.9	4.7
07	21	2006	33.5	17.5	316.0	0.0	6.9	5.2
07	22	2006	34.8	17.1	307.9	0.0	6.5	4.8
07	23	2006	35.3	17.5	304.4	0.0	6.1	4.6
07	24	2006	37.7	17.9	303.2	0.0	5.7	2.8
07	25	2006	38.6	18.3	310.2	0.0	5.0	2.6
07	26	2006	38.4	19.3	318.3	0.0	5.8	3.1
07	27	2006	39.3	19.5	316.0	0.0	5.9	2.8
07	28	2006	38.9	17.4	318.3	0.0	4.7	1.7
07	29	2006	38.0	15.9	289.4	0.0	4.2	1.1
07	30	2006	35.0	12.9	291.7	0.0	13.4	2.8
07	31	2006	34.6	12.6	296.3	0.0	11.4	3.5
08	01	2006	37.7	16.3	298.6	0.0	4.9	1.7
08	02	2006	38.0	15.4	307.9	0.0	4.2	0.7
08	03	2006	40.6	17.2	317.1	0.0	3.8	2.1
08	04	2006	41.7	18.0	299.8	0.0	5.2	2.5
08	05	2006	41.6	20.8	309.0	1.7	5.4	2.5
08	06	2006	40.0	19.8	310.2	0.0	5.9	3.3
08	07	2006	39.5	19.7	296.3	0.0	6.5	3.0
08	08	2006	38.7	18.9	261.6	0.0	7.0	1.6
08	09	2006	39.4	19.5	239.6	0.0	6.2	2.0
08	10	2006	38.5	18.6	299.8	0.0	6.9	3.8
08	11	2006	34.7	17.2	298.6	0.0	7.2	4.1
08	12	2006	37.1	16.9	299.8	0.0	8.0	3.2
08	13	2006	36.4	17.7	294.0	0.0	7.3	3.6
08	14	2006	34.8	17.0	289.4	0.0	6.8	4.4
08	15	2006	35.9	17.4	268.5	0.0	8.3	4.6
08	16	2006	35.3	17.3	253.5	0.0	9.7	4.7
08	17	2006	32.3	16.1	282.4	0.0	10.5	4.6
08	18	2006	35.2	15.5	274.3	0.0	8.0	3.4
08	19	2006	35.4	16.6	256.9	0.0	8.2	2.3
08	20	2006	36.4	16.7	270.8	0.0	6.6	2.5
08	21	2006	36.5	15.8	296.3	0.0	5.4	2.4
08	22	2006	37.0	16.2	273.1	0.0	4.9	1.2
08	23	2006	36.4	16.0	267.4	0.0	7.0	1.0
08	24	2006	37.1	17.7	287.0	0.0	6.1	2.5
08	25	2006	36.9	16.8	270.8	0.0	5.6	3.8
08	26	2006	37.3	18.3	265.0	0.0	5.3	2.9
08	27	2006	37.4	18.0	253.5	0.0	5.4	3.1
08	28	2006	36.4	18.3	247.7	0.0	7.4	3.2
08	29	2006	36.0	17.6	247.7	0.0	6.5	1.6
08	30	2006	37.6	17.5	256.9	0.0	5.3	1.5
08	31	2006	33.9	17.6	244.2	0.0	11.3	3.6
09	01	2006	36.2	17.2	258.1	0.0	10.9	3.2
09	02	2006	37.5	16.2	273.1	0.0	7.3	2.2
09	03	2006	38.9	17.3	268.5	0.0	6.5	1.2
09	04	2006	38.2	16.5	259.3	0.0	5.8	1.8
09	05	2006	36.7	13.8	277.8	0.0	4.0	2.2
09	06	2006	33.0	12.6	294.0	0.0	1.8	2.9
09	07	2006	34.6	11.8	294.0	0.0	2.8	0.6
09	08	2006	36.1	12.6	281.2	0.0	4.0	1.1
09	09	2006	37.3	14.4	275.5	0.0	4.3	1.3
09	10	2006	37.5	15.0	270.8	0.0	4.6	2.4
09	11	2006	35.6	14.9	260.4	0.0	6.1	3.8
09	12	2006	36.1	14.7	259.3	0.0	3.9	0.8
09	13	2006	35.2	12.8	270.8	0.0	5.8	0.7
09	14	2006	35.3	13.0	262.7	0.0	2.0	2.0
09	15	2006	34.1	11.0	262.7	0.0	3.1	2.6
09	16	2006	29.6	9.6	263.9	0.0	5.1	3.5
09	17	2006	27.4	4.3	262.7	0.0	14.7	3.3
09	18	2006	25.5	3.7	251.2	0.0	20.0	4.1
09	19	2006	28.2	8.6	252.3	0.0	14.9	4.5
09	20	2006	32.1	8.8	255.8	0.0	9.4	2.6
09	21	2006	32.1	9.9	247.7	0.0	5.4	1.6
09	22	2006	31.6	11.0	239.6	0.0	6.0	1.8
09	23	2006	31.5	11.4	238.4	0.0	6.7	2.3
09	24	2006	32.1	11.4	231.5	0.0	7.8	2.2
09	25	2006	32.6	13.0	221.1	0.0	7.1	2.7
09	26	2006	30.6	10.4	221.1	0.0	8.8	4.1
09	27	2006	28.3	8.3	223.4	0.0	3.3	2.7
09	28	2006	27.9	7.9	221.1	0.0	16.5	3.0
09	29	2006	29.4	7.5	217.6	0.0	14.6	2.6
09	30	2006	31.0	9.6	218.7	5.9	8.8	1.2
10	01	2006	30.2	11.1	210.6	0.0	8.2	1.4
10	02	2006	29.9	12.0	197.9	0.0	7.2	1.3
10	03	2006	30.0	11.9	214.1	0.0	5.0	2.1
10	04	2006	30.7	13.3	163.2	0.0	11.6	2.6
10	05	2006	28.3	8.4	214.1	0.0	10.8	2.1
10	06	2006	26.4	7.4	204.9	0.0	15.0	2.2
10	07	2006	26.6	7.7	207.2	0.0	15.2	1.3
10	08	2006	26.8	8.0	202.5	0.0	10.9	1.0
10	09	2006	28.0	9.6	208.3	0.0	7.9	1.4
10	10	2006	27.1	10.8	196.8	0.0	14.5	3.7
10	11	2006	25.7	9.6	119.2	0.0	18.9	3.6
10	12	2006	26.1	10.4	188.7	0.0	14.4	3.0
10	13	2006	26.3	10.8	174.8	0.0	15.8	3.0
10	14	2006	25.5	9.5	114.6	0.0	14.5	3.0
10	15	2006	23.9	8.9	59.0	0.0	21.7	3.8
10	16	2006	18.9	10.0	130.8	2.9	42.3	5.5
10	17	2006	21.0	9.6	153.9	0.0	37.7	4.4
10	18	2006	23.9	9.5	127.3	0.0	24.1	4.3
10	19	2006	25.0	10.3	163.2	0.0	22.3	3.6
10	20	2006	26.0	9.8	159.7	0.0	18.9	2.3
10	21	2006	25.9	10.0	115.7	0.0	13.5	4.0
10	22	2006	23.0	8.1	152.8	0.0	22.2	4.3
10	23	2006	20.1	7.3	133.1	0.0	30.6	3.0
10	24	2006	19.1	7.8	66.0	5.0	38.6	1.5
10	25	2006	21.2	7.0	96.1	2.5	31.1	2.7
10	26	2006	17.8	8.4	83.3	2.8	27.2	4.7
10	27	2006	20.1	7.6	138.9	0.0	31.0	4.7
10	28	2006	17.6	6.8	155.1	0.0	42.0	2.4
10	29	2006	16.6	7.3	47.5	6.7	51.8	4.7
10	30	2006	15.1	8.0	98.4	6.6	57.7	4.9
10	31	2006	20.0	7.9	63.7	5.9	37.1	3.8
11	01	2006	20.4	9.1	81.0	1.1	49.8	2.2
11	02	2006	18.4	8.1	107.6	1.9	50.0	4.5
11	03	2006	20.3	6.1	148.1	0.0	26.7	4.2
11	04	2006	20.5	5.1	185.2	0.0	17.9	4.2
11	05	2006	22.8	6.9	127.3	0.0	32.8	4.9
11	06	2006	22.1	10.2	52.1	3.0	39.2	5.3
11	07	2006	19.7	7.6	37.0	20.9	42.6	5.1
11	08	2006	15.4	-0.1	166.7	0.0	15.4	2.9
11	09	2006	16.8	-0.7	178.2	0.0	20.8	3.0
11	10	2006	16.7	0.0	184.0	0.0	12.1	1.7
11	11	2006	16.5	0.3	194.4	0.0	8.9	3.0
11	12	2006	16.6	2.7	150.5	0.0	34.7	3.5
11	13	2006	12.6	3.5	77.5	0.0	64.6	1.9
11	14	2006	16.3	2.3	174.8	0.0	26.4	3.3
11	15	2006	14.7	1.5	149.3	0.0	27.6	3.4
11	16	2006	13.5	1.1	130.8	0.0	37.9	0.7
11	17	2006	14.9	-0.1	182.9	0.0	28.3	2.9
11	18	2006	13.2	-1.3	163.2	0.0	23.7	3.7
11	19	2006	8.9	-2.3	54.4	8.1	45.6	1.1
11	20	2006	3.8	-5.4	50.9	5.8	55.2	2.6
11	21	2006	10.4	-5.4	119.2	0.0	31.6	1.5
11	22	2006	12.4	-2.6	126.2	0.0	25.1	2.2
11	23	2006	13.4	-1.5	122.7	0.0	15.3	1.4
11	24	2006	14.0	-0.5	110.0	0.0	26.2	0.8
11	25	2006	11.6	-2.0	148.1	0.0	29.7	3.3
11	26	2006	10.4	-2.0	90.3	0.0	30.9	3.7
11	27	2006	12.1	-1.7	115.7	0.0	20.9	0.5
11	28	2006	11.9	-0.8	133.1	0.0	18.6	2.3
11	29	2006	11.4	-0.9	112.3	0.0	26.3	1.6
11	30	2006	9.8	-2.4	113.4	0.0	36.1	2.0
12	01	2006	5.8	-5.8	126.2	0.0	35.3	1.7
12	02	2006	6.1	-5.3	135.4	0.0	27.3	1.0
12	03	2006	2.4	-6.7	127.3	0.0	34.2	3.2
12	04	2006	8.4	-6.4	153.9	0.0	16.3	1.8
12	05	2006	7.2	-3.6	82.2	0.0	13.2	1.9
12	06	2006	8.2	-4.0	157.4	0.0	25.9	2.0
12	07	2006	5.4	-4.1	74.1	0.0	48.6	3.7
12	08	2006	4.6	-5.4	39.4	0.0	62.1	1.8
12	09	2006	5.6	-5.2	89.1	0.0	50.6	1.1
12	10	2006	6.5	-5.0	77.5	2.2	38.0	3.6
12	11	2006	2.6	-5.8	47.5	3.2	55.5	3.7
12	12	2006	1.9	-6.6	70.6	1.5	53.5	2.6
12	13	2006	3.3	-6.5	89.1	0.0	47.1	1.3
12	14	2006	4.4	-6.9	115.7	0.0	40.5	0.9
12	15	2006	2.3	-5.9	97.2	1.1	42.0	0.9
12	16	2006	1.2	-5.1	61.3	0.7	49.7	6.0
12	17	2006	-0.8	-8.5	12.7	6.6	62.4	6.1
12	18	2006	0.7	-9.9	49.8	0.0	70.6	2.4
12	19	2006	5.1	-9.1	113.4	0.0	44.6	2.1
12	20	2006	8.2	-6.9	131.9	0.0	33.1	2.8
12	21	2006	7.2	-5.4	110.0	0.0	28.7	3.1
12	22	2006	4.8	-4.6	90.3	0.0	28.7	2.5
12	23	2006	1.9	-5.6	23.1	2.8	53.2	0.3
12	24	2006	2.5	-9.5	61.3	0.0	49.3	0.7
12	25	2006	4.5	-10.9	103.0	0.0	29.3	3.4
12	26	2006	3.6	-8.4	134.3	0.0	28.9	5.8
12	27	2006	4.5	-7.4	81.0	6.8	57.1	6.2
12	28	2006	0.1	-10.2	22.0	6.1	75.2	4.0
12	29	2006	-0.6	-11.6	52.1	0.0	36.8	2.5
12	30	2006	1.5	-12.0	55.6	0.0	31.3	1.8
12	31	2006	2.9	-12.7	71.8	0.0	26.4	1.3
01	01	2007	0.1	-13.8	121.5	0.0	34.1	1.9
01	02	2007	2.9	-12.7	127.3	0.0	19.3	1.6
01	03	2007	3.7	-11.8	130.8	0.0	19.5	2.0
01	04	2007	7.3	-9.5	145.8	0.0	23.6	2.5
01	05	2007	6.6	-5.0	89.1	1.2	24.0	4.7
01	06	2007	2.4	-6.2	74.1	0.6	53.5	5.1
01	07	2007	0.7	-9.2	66.0	0.0	52.9	3.4
01	08	2007	2.4	-9.9	93.7	2.0	45.7	2.1
01	09	2007	1.4	-8.8	108.8	0.0	58.1	1.9
01	10	2007	2.7	-9.2	147.0	0.0	44.4	2.6
01	11	2007	4.6	-9.2	148.1	0.0	38.3	3.1
01	12	2007	7.2	-8.0	48.6	8.6	44.2	3.5
01	13	2007	3.9	-4.6	46.3	4.8	68.7	3.6
01	14	2007	2.4	-7.7	85.6	0.0	55.3	4.2
01	15	2007	3.2	-8.9	133.1	0.0	40.1	0.9
01	16	2007	4.6	-8.9	101.9	0.0	29.9	3.0
01	17	2007	0.5	-11.4	128.5	0.0	33.7	3.1
01	18	2007	3.6	-12.2	143.5	0.0	31.0	0.5
01	19	2007	5.8	-9.9	155.1	0.0	21.3	3.4
01	20	2007	5.2	-8.5	145.8	0.0	24.8	4.6
01	21	2007	6.0	-7.0	82.2	6.8	25.8	2.5
01	22	2007	-0.3	-12.6	75.2	4.6	74.6	1.2
01	23	2007	2.3	-12.0	106.5	0.0	52.9	1.9
01	24	2007	7.8	-8.5	144.7	0.0	40.6	2.3
01	25	2007	10.7	-6.1	164.4	0.0	30.1	1.7
01	26	2007	10.7	-5.7	122.7	0.0	27.1	1.5
01	27	2007	10.4	-5.6	131.9	0.0	23.0	2.9
01	28	2007	9.2	-3.2	144.7	0.0	17.5	5.6
01	29	2007	8.2	-2.7	85.6	0.0	35.9	7.8
01	30	2007	4.9	-3.3	140.0	0.0	47.3	6.6
01	31	2007	3.0	-5.7	111.1	0.0	60.2	6.9
02	01	2007	6.2	-3.0	105.3	0.0	47.1	4.1
02	02	2007	10.9	-3.5	187.5	0.0	26.7	3.7
02	03	2007	9.8	-1.0	107.6	2.5	43.8	4.0
02	04	2007	8.6	-0.7	19.7	20.0	69.9	5.2
02	05	2007	7.5	-1.7	81.0	0.0	50.7	4.5
02	06	2007	9.9	-1.4	91.4	0.8	35.9	4.6
02	07	2007	9.4	-0.3	77.5	6.0	57.2	4.0
02	08	2007	6.8	-1.8	76.4	0.9	50.4	3.6
02	09	2007	12.3	-1.6	155.1	0.0	43.0	1.4
02	10	2007	12.8	0.7	138.9	0.0	32.0	2.1
02	11	2007	11.7	0.0	75.2	0.9	45.4	0.7
02	12	2007	13.3	-0.2	164.4	0.0	34.3	1.7
02	13	2007	14.1	0.5	177.1	2.4	26.0	2.7
02	14	2007	9.8	-1.3	104.2	0.0	50.1	2.3
02	15	2007	11.4	-1.5	174.8	0.0	38.5	2.9
02	16	2007	7.9	-1.7	70.6	2.4	59.1	1.9
02	17	2007	8.8	-2.1	123.8	0.0	54.3	2.2
02	18	2007	8.5	-3.8	106.5	0.0	50.9	0.5
02	19	2007	9.1	-4.1	108.8	0.0	48.3	3.3
02	20	2007	10.8	-2.1	189.8	0.0	36.2	2.7
02	21	2007	12.0	-0.9	185.2	0.0	32.0	3.4
02	22	2007	13.0	0.5	116.9	0.7	29.3	2.0
02	23	2007	14.7	0.2	162.0	0.0	33.8	2.3
02	24	2007	15.1	0.5	165.5	0.0	27.4	5.6
02	25	2007	15.5	2.6	197.9	2.5	45.3	4.4
02	26	2007	11.3	0.4	151.6	4.3	49.5	1.5
02	27	2007	9.5	0.2	99.5	3.7	56.8	2.1
02	28	2007	13.8	-0.3	216.4	0.0	40.8	1.8
03	01	2007	13.8	-1.2	130.8	6.4	25.2	2.9
03	02	2007	7.0	-2.3	82.2	2.0	55.5	2.9
03	03	2007	10.2	-2.5	204.9	0.0	43.7	2.3
03	04	2007	11.7	-1.9	219.9	0.0	37.8	3.2
03	05	2007	11.9	-0.9	178.2	0.0	34.8	3.6
03	06	2007	10.3	-2.0	45.1	9.1	44.3	4.3
03	07	2007	7.3	-4.0	98.4	0.0	43.9	3.1
03	08	2007	12.7	-4.1	173.6	0.0	38.7	0.5
03	09	2007	14.2	-1.3	228.0	0.0	29.4	2.7
03	10	2007	9.4	-4.2	194.4	0.0	40.6	2.4
03	11	2007	11.5	-4.2	258.1	0.0	34.7	2.2
03	12	2007	15.0	-0.6	259.3	0.0	25.3	2.8
03	13	2007	14.6	0.2	245.4	0.0	24.9	3.3
03	14	2007	14.1	1.8	222.2	0.0	36.9	4.4
03	15	2007	13.2	-0.5	210.6	0.0	35.6	3.9
03	16	2007	6.4	-3.8	106.5	0.8	40.1	4.7
03	17	2007	5.1	-3.9	120.4	4.8	39.9	4.0
03	18	2007	6.0	-3.6	128.5	1.4	41.3	3.2
03	19	2007	8.6	-3.7	199.1	0.0	33.8	4.0
03	20	2007	9.9	-2.8	208.3	0.0	27.5	3.2
03	21	2007	7.6	-0.8	106.5	0.0	44.1	2.2
03	22	2007	11.0	-1.1	201.4	0.0	39.7	1.7
03	23	2007	13.5	-0.1	180.6	0.0	30.7	2.5
03	24	2007	16.3	1.3	125.0	0.0	29.0	4.2
03	25	2007	14.0	2.6	91.4	9.0	40.5	5.2
03	26	2007	15.1	2.1	178.2	1.9	41.1	3.7
03	27	2007	12.6	-2.0	46.3	32.9	64.8	1.3
03	28	2007	11.8	-2.8	187.5	0.0	51.1	2.1
03	29	2007	9.2	-1.6	185.2	0.8	49.4	1.2
03	30	2007	7.6	-2.2	185.2	2.3	44.5	1.0
03	31	2007	10.9	-1.2	261.6	0.0	33.6	2.8
04	01	2007	9.7	0.1	106.5	0.0	36.4	2.4
04	02	2007	13.1	1.6	131.9	4.8	49.4	3.2
04	03	2007	12.0	0.8	199.1	0.8	41.7	4.1
04	04	2007	11.7	0.6	171.3	1.5	40.4	5.1
04	05	2007	15.4	1.5	224.5	0.0	25.6	3.7
04	06	2007	19.1	0.9	235.0	0.0	30.8	3.9
04	07	2007	19.5	5.8	209.5	0.0	28.3	4.8
04	08	2007	19.5	7.9	169.0	0.0	39.6	4.9
04	09	2007	19.4	6.6	219.9	0.0	34.0	5.2
04	10	2007	16.0	6.3	86.8	16.1	50.8	3.0
04	11	2007	15.5	5.9	69.4	10.3	65.6	5.1
04	12	2007	16.3	4.2	243.1	0.0	38.5	3.3
04	13	2007	17.1	3.8	251.2	0.0	35.7	1.9
04	14	2007	12.7	4.0	47.5	16.1	61.8	3.7
04	15	2007	9.0	2.7	110.0	13.5	56.7	4.9
04	16	2007	14.6	2.0	256.9	0.0	37.2	4.7
04	17	2007	18.0	3.7	244.2	0.0	35.7	3.1
04	18	2007	19.3	5.6	202.5	1.6	36.6	4.8
04	19	2007	16.1	2.3	175.9	5.6	45.2	5.2
04	20	2007	17.1	1.4	312.5	0.0	26.4	4.0
04	21	2007	17.0	1.4	305.6	0.0	30.6	3.0
04	22	2007	19.5	1.9	291.7	0.0	25.1	1.4
04	23	2007	20.2	4.3	306.7	0.0	28.1	2.4
04	24	2007	21.7	9.5	97.2	0.0	32.8	5.2
